time,Position
0.0,-0.5
0.01,-0.4993762751950804
0.02,-0.4975112152321546
0.03,-0.49441627986658554
0.04,-0.49010592891452337
0.05,-0.48459757158902145
0.06,-0.4779115111893316
0.07,-0.4700708739057004
0.08,-0.461101533434112
0.09,-0.45103203869751796
0.1,-0.4398935235348385
0.11,-0.427719615396959
0.12,-0.41454633823017933
0.13,-0.40041200796120235
0.14,-0.3853571273559724
0.15,-0.36942427783180587
0.16,-0.3526579874965594
0.17,-0.33510461402580294
0.18,-0.3168122323942922
0.19,-0.29783048959850833
0.2,-0.278210482161471
0.21,-0.25800461566859123
0.22,-0.23726646921593955
0.23,-0.21605065479867278
0.24,-0.19441267522628988
0.25,-0.17240878163892234
0.26,-0.15009582748832354
0.27,-0.12753112664470626
0.28,-0.10477230414020117
0.29,-0.0818771550888571
0.3,-0.05890349454933729
0.31,-0.035909018656979486
0.32,-0.012951157734689071
0.33,0.009913064085849563
0.34,0.032627167842061336
0.35000000000000003,0.05513536068148365
0.36,0.0773826661671485
0.37,0.09931506253330316
0.38,0.12087960692284626
0.39,0.14202456533363486
0.4,0.16269953287104683
0.41000000000000003,0.1828555520357363
0.42,0.2024452289673436
0.43,0.22142283919797226
0.44,0.23974443695711775
0.45,0.25736795013886626
0.46,0.2742532798915255
0.47000000000000003,0.29036238786196683
0.48,0.30565937553912204
0.49,0.3201105692794535
0.5,0.33368458614881524
0.51,0.34635240218209334
0.52,0.35808741322142423
0.53,0.3688654832620029
0.54,0.3786649960428775
0.55,0.3874668925876299
0.56,0.39525470426897497
0.5700000000000001,0.402014582025368
0.58,0.4077353137031854
0.59,0.41240833929048926
0.6,0.41602775760197114
0.61,0.41859032545856767
0.62,0.42009545213129823
0.63,0.4205451859363654
0.64,0.4199441944442268
0.65,0.4182997385489134
0.66,0.415621640820909
0.67,0.4119222461294936
0.68,0.40721637752286227
0.6900000000000001,0.4015212851196152
0.7000000000000001,0.39485659025623954
0.71,0.38724422388630353
0.72,0.3787083586080333
0.73,0.36927533647050936
0.74,0.35897359101256243
0.75,0.3478335654545758
0.76,0.3358876255850816
0.77,0.32316996842199613
0.78,0.3097165270832986
0.79,0.2955648714053405
0.8,0.2807541057983411
0.81,0.2653247629919876
0.8200000000000001,0.24931869529922457
0.8300000000000001,0.23277896303009915
0.84,0.21574972042972865
0.85,0.19827609989719577
0.86,0.18040409383477662
0.87,0.162180435463753
0.88,0.1436524781714479
0.89,0.12486807414557388
0.9,0.10587545238159507
0.91,0.08672309619743068
0.92,0.06745962106031424
0.93,0.0481336529801302
0.9400000000000001,0.02879370704354413
0.9500000000000001,0.009488067281366204
0.96,-0.00973533307515384
0.97,-0.028829028608496798
0.98,-0.04774613724901009
0.99,-0.06644047444280032
1.0,-0.08486666443973559
1.01,-0.10298024837765227
1.02,-0.12073779035125251
1.03,-0.13809698073962837
1.04,-0.15501673464062368
1.05,-0.1714572877505512
1.06,-0.1873802885298356
1.07,-0.2027488857602005
1.08,-0.21752781205630106
1.09,-0.23168346347718094
1.1,-0.24518397412776965
1.11,-0.25799928575777453
1.12,-0.2701012129170366
1.1300000000000001,-0.2814635030581901
1.1400000000000001,-0.29206189111778613
1.1500000000000001,-0.30187414911324334
1.16,-0.3108801307858423
1.17,-0.31906181005095563
1.18,-0.3264033143178491
1.19,-0.3328909522863182
1.2,-0.33851323612607837
1.21,-0.3432608980171865
1.22,-0.3471269010761111
1.23,-0.3501064446607592
1.24,-0.3521969640231719
1.25,-0.35339812452560854
1.26,-0.353711810165305
1.27,-0.3531421067753449
1.28,-0.3516952796913854
1.29,-0.3493797462567628
1.3,-0.3462060429666621
1.31,-0.3421867876418443
1.32,-0.33733663651401763
1.33,-0.3316722365423363
1.34,-0.3252121729798334
1.35,-0.3179769124513571
1.36,-0.30998874157454126
1.37,-0.301271701450253
1.3800000000000001,-0.2918515181088248
1.3900000000000001,-0.2817555291599174
1.4000000000000001,-0.2710126069075862
1.41,-0.2596530775652928
1.42,-0.24770863836891377
1.43,-0.23521227042147136
1.44,-0.22219814916832303
1.45,-0.2087015544485538
1.46,-0.19475877349161913
1.47,-0.18040700850243122
1.48,-0.16568427549862783
1.49,-0.15062930773849367
1.5,-0.13528145378678835
1.51,-0.11968057599926459
1.52,-0.10386694999794233
1.53,-0.08788115900195911
1.54,-0.07176399484576432
1.55,-0.05555635108692102
1.56,-0.03929912367636672
1.57,-0.023033107850153063
1.58,-0.006798897068215228
1.59,0.009363217855377484
1.6,0.025413346217177207
1.61,0.04131209548245414
1.62,0.05702066629013994
1.6300000000000001,0.0725009464343751
1.6400000000000001,0.0877156015487991
1.6500000000000001,0.10262816429547036
1.6600000000000001,0.11720312023750967
1.67,0.13140599135906023
1.68,0.14520341616220506
1.69,0.15856322675321802
1.7,0.1714545221733926
1.71,0.1838477390175911
1.72,0.19571471881016053
1.73,0.20702876691726574
1.74,0.21776471515851825
1.75,0.22789897348499552
1.76,0.2374095810618665
1.77,0.2462762529601832
1.78,0.25448041908578767
1.79,0.26200526389203865
1.8,0.26883575658382763
1.81,0.27495867973008203
1.82,0.2803626525387198
1.83,0.28503814792736726
1.84,0.2889775075712778
1.85,0.2921749496717626
1.86,0.2946265735475384
1.87,0.29633035907814964
1.8800000000000001,0.2972861611983011
1.8900000000000001,0.2974957000908602
1.9000000000000001,0.29696254657028465
1.9100000000000001,0.2956921032841415
1.92,0.2936915804316209
1.93,0.2909699690103255
1.94,0.2875380083593331
1.95,0.2834081493838594
1.96,0.2785945142140825
1.97,0.27311285137349367
1.98,0.26698048857142165
1.99,0.2602162807438925
2.0,0.25284055426512997
2.0100000000000002,0.24487504812009517
2.02,0.23634285186511655
2.0300000000000002,0.22726834121329342
2.04,0.21767711016960797
2.05,0.20759590023086555
2.06,0.19705252752749175
2.07,0.18607580740414417
2.08,0.1746954774669343
2.09,0.16294211840512254
2.1,0.150847072914494
2.11,0.1384423635125179
2.12,0.12576060880799883
2.13,0.11283493893066687
2.14,0.0996989106898376
2.15,0.08638642098468113
2.16,0.07293162054052973
2.17,0.059368827695168984
2.18,0.04573244162466003
2.19,0.03205685619475239
2.2,0.018376374460075225
2.21,0.004725123518019305
2.22,-0.008863029557501498
2.23,-0.022354560833292635
2.24,-0.035716371036662545
2.25,-0.04891586571615687
2.2600000000000002,-0.06192103396469034
2.27,-0.07470052471491634
2.2800000000000002,-0.08722372121765151
2.29,-0.0994608138520186
2.3000000000000003,-0.11138286949020273
2.31,-0.12296189873005675
