299.9920044,299.9920044,299.9920044,299.9920044,299.9920044,299.9920044,299.9920044,299.9920044,335.9840088,357.9840088,379.9840088,401.7200012,422.8399963,429.7919922,429.70401,429.70401,429.7919922,429.7919922,429.7919922,429.7919922,429.7919922,429.7919922,429.7919922,429.7919922,429.7919922,429.7919922,429.7919922,429.7919922,429.7919922,429.7919922,429.7919922,429.7919922,429.7919922,429.70401,429.7919922,429.7919922,429.70401,429.70401,429.7919922,429.70401
179.9599915,179.9599915,179.9599915,179.9599915,179.9599915,179.9599915,179.9599915,208.9120026,230.4720001,252.2960052,273.9440002,295.4159851,316.1839905,329.4719849,329.4719849,329.4719849,329.4719849,329.4719849,329.4719849,329.4719849,329.4719849,329.4719849,329.4719849,329.4719849,329.4719849,329.4719849,329.4719849,329.4719849,329.4719849,329.4719849,329.4719849,329.4719849,329.4719849,329.4719849,329.6480103,329.8240051,329.8240051,329.8240051,329.8240051,329.8240051
179.9599915,179.9599915,179.9599915,179.9599915,179.9599915,179.9599915,179.9599915,179.9599915,219.9120026,241.647995,263.6480103,285.1199951,306.4159851,326.5679932,329.4719849,329.4719849,329.4719849,329.4719849,329.4719849,329.4719849,329.4719849,329.4719849,329.4719849,329.4719849,329.4719849,329.4719849,329.4719849,329.4719849,329.4719849,329.4719849,329.5599976,329.4719849,329.5599976,329.5599976,329.7359924,329.9119873,329.9119873,329.8240051,329.8240051,329.9119873
299.9920044,299.9920044,299.9920044,299.9920044,299.9920044,299.9920044,299.9920044,299.9920044,339.6799927,361.8559875,383.6799927,405.2399902,425.9199829,429.70401,429.70401,429.70401,429.70401,429.70401,429.70401,429.70401,429.70401,429.70401,429.70401,429.70401,429.70401,429.70401,429.70401,429.70401,429.70401,429.70401,429.7919922,429.7919922,429.7919922,429.7919922,429.7919922,429.7919922,429.7919922,429.7919922,429.7919922,429.8359985
269.9840088,269.9840088,269.9840088,269.9840088,269.9840088,269.9840088,269.9840088,269.9840088,313.1919861,335.1040039,357.1040039,378.8399963,400.4880066,407.8800049,407.8800049,407.8800049,407.8800049,407.7919922,407.7919922,407.7919922,407.7919922,407.7919922,407.7919922,407.8800049,407.7919922,407.7919922,407.7919922,407.7919922,407.7919922,407.7919922,407.7919922,407.7919922,407.7919922,407.7919922,407.7919922,407.7919922,407.7919922,407.7919922,407.7919922,407.7919922
179.9599915,179.9599915,179.9599915,179.9599915,179.9599915,179.9599915,179.9599915,204.776001,226.5119934,248.5119934,270.071991,291.1919861,311.8720093,329.0320129,329.4719849,329.4719849,329.4719849,329.4719849,329.4719849,329.5599976,329.5599976,329.5599976,329.5599976,329.5599976,329.5599976,329.5599976,329.5599976,329.5599976,329.5599976,329.5599976,329.5599976,329.5599976,329.7359924,329.8240051,329.8240051,329.8240051,329.8240051,329.8240051,329.8240051,329.8240051
179.9599915,179.9599915,179.9599915,179.9599915,179.9599915,179.9599915,179.9599915,179.9599915,219.7359924,241.2960052,262.9440002,284.1520081,305.447998,326.3919983,329.8240051,329.8240051,329.8240051,329.8240051,329.8240051,329.7359924,329.7359924,329.76533,329.8240051,329.7946676,329.76533,329.76533,329.8240051,329.76533,329.76533,329.7359924,329.8240051,329.7359924,329.76533,329.7946676,329.76533,329.7946676,329.7359924,329.8240051,329.7359924,329.7946676
179.9599915,179.9599915,179.9599915,179.9599915,179.9599915,179.9599915,179.9599915,179.9599915,219.3840027,240.7680054,262.4159851,283.8880005,305.0079956,325.4240112,329.4719849,329.5599976,329.5599976,329.5599976,329.4719849,329.4719849,329.5599976,329.5599976,329.5599976,329.5599976,329.5599976,329.5599976,329.5599976,329.5599976,329.5599976,329.5599976,329.5599976,329.5599976,329.5599976,329.5599976,329.6480103,329.6480103,329.6480103,329.7359924,329.7359924,329.8240051
299.9920044,299.9920044,299.9920044,299.9920044,299.9920044,299.9920044,299.9920044,299.9920044,299.9920044,365.0239868,383.2399902,401.4559937,419.4960022,430.1440125,429.8800049,429.8800049,429.8800049,429.8800049,429.8800049,429.8800049,429.8800049,429.8800049,429.8800049,429.8800049,429.8800049,429.8800049,429.8800049,429.8800049,429.8800049,429.8800049,429.8800049,429.8800049,429.8800049,429.8800049,429.8800049,429.8800049,429.8800049,429.8800049,429.8800049,429.9679871
179.9599915,179.9599915,179.9599915,179.9599915,179.9599915,179.9599915,179.9599915,208.9120026,230.2960052,252.1199951,273.5039978,294.7999878,316.0960083,329.7359924,329.8240051,329.7359924,329.7359924,329.8240051,329.8240051,329.7359924,329.8240051,329.7359924,329.76533,329.76533,329.7946676,329.8240051,329.8240051,329.76533,329.7946676,329.76533,329.8240051,329.76533,329.8240051,329.8240051,329.8240051,329.76533,329.7359924,329.8240051,329.7946676,329.7359924
